45.084,43.211,41.336,39.461,37.586,35.711,33.836,31.961,30.086,28.212,26.339,24.472,22.613,20.771,18.957,17.184,15.467,13.821,12.261,10.8,9.4466,8.2081,7.0867,6.0819,5.1904,4.4066,3.7232,3.132,2.624,2.1904,1.8224,1.5117,1.2507,1.0322,0.85014,0.69887,0.57358,0.47008,0.38479,0.31465,0.25707,0.20988,0.17125,0.13967,0.11387,0.092823,0.075655,0.061661,0.050258,0.040969,0.033404,0.027243,0.022226,0.01814,0.014811,0.012099,0.0098884,0.0080862,0.0066162,0.0054167,0.0044373,0.0036373,0.0029833,0.0024483,0.0020104,0.0016515,0.0013572,0.0011154,0.00091659,0.00075273,0.00061737,0.00050522,0.00041191,0.00033387,0.00026815,0.00021229,0.00016427,0.00012237,8.5166e-005,5.142e-005,0
45.05,43.177,41.302,39.427,37.552,35.677,33.802,31.927,30.052,28.178,26.306,24.438,22.58,20.739,18.927,17.155,15.441,13.798,12.241,10.783,9.4339,8.1988,7.0807,6.0789,5.19,4.4083,3.7266,3.1366,2.6296,2.1965,1.8288,1.5182,1.257,1.0383,0.8559,0.70423,0.57851,0.47457,0.38884,0.31828,0.26029,0.21272,0.17375,0.14185,0.11578,0.094476,0.077084,0.062893,0.051318,0.041879,0.034183,0.027909,0.022794,0.018624,0.015223,0.012449,0.010186,0.0083385,0.0068302,0.005598,0.0045908,0.0037672,0.0030932,0.0025413,0.0020889,0.0017179,0.0014132,0.0011626,0.00095635,0.00078615,0.00064539,0.00052862,0.00043136,0.00034991,0.00028123,0.00022279,0.00017249,0.00012856,8.9499e-005,5.4047e-005,0
45.016,43.143,41.268,39.393,37.518,35.643,33.768,31.893,30.018,28.144,26.272,24.405,22.547,20.708,18.896,17.127,15.414,13.774,12.221,10.767,9.4212,8.1897,7.0748,6.076,5.1896,4.41,3.73,3.1412,2.6351,2.2026,1.8352,1.5246,1.2633,1.0444,0.86163,0.70957,0.58343,0.47905,0.39288,0.32189,0.26351,0.21557,0.17625,0.14405,0.11769,0.096136,0.078521,0.064134,0.052386,0.042796,0.03497,0.028582,0.023369,0.019114,0.015641,0.012805,0.010488,0.0085954,0.0070482,0.0057829,0.0047476,0.0039001,0.0032057,0.0026365,0.0021695,0.001786,0.0014707,0.0012112,0.00099729,0.00082059,0.00067429,0.00055279,0.00045145,0.0003665,0.00029477,0.00023367,0.00018101,0.00013496,9.3991e-005,5.6771e-005,0
44.982,43.109,41.234,39.359,37.484,35.609,33.734,31.859,29.985,28.111,26.239,24.372,22.515,20.676,18.866,17.098,15.388,13.751,12.201,10.751,9.4086,8.1805,7.0689,6.073,5.1891,4.4116,3.7333,3.1458,2.6405,2.2086,1.8415,1.531,1.2696,1.0504,0.86733,0.71489,0.58832,0.48351,0.39692,0.32551,0.26673,0.21842,0.17876,0.14624,0.11961,0.097803,0.079967,0.065383,0.053463,0.043722,0.035764,0.029263,0.023951,0.019611,0.016065,0.013166,0.010796,0.0088568,0.0072703,0.0059715,0.0049077,0.0040358,0.0033208,0.0027341,0.0022521,0.0018559,0.0015298,0.0012612,0.0010394,0.00085608,0.0007041,0.00057773,0.00047221,0.00038364,0.00030878,0.00024492,0.00018982,0.0001416,9.8644e-005,5.9594e-005,0
44.949,43.076,41.201,39.326,37.451,35.576,33.701,31.826,29.951,28.077,26.205,24.338,22.482,20.644,18.835,17.07,15.362,13.728,12.182,10.735,9.396,8.1714,7.063,6.07,5.1886,4.4132,3.7365,3.1503,2.6459,2.2145,1.8477,1.5373,1.2758,1.0564,0.87299,0.72017,0.59319,0.48796,0.40094,0.32912,0.26995,0.22127,0.18127,0.14845,0.12153,0.099479,0.08142,0.06664,0.054548,0.044656,0.036567,0.029951,0.02454,0.020115,0.016495,0.013533,0.011108,0.0091227,0.0074965,0.0061638,0.0050711,0.0041746,0.0034386,0.0028339,0.0023368,0.0019276,0.0015906,0.0013125,0.0010828,0.00089262,0.00073482,0.00060345,0.00049364,0.00040136,0.00032326,0.00025656,0.00019895,0.00014847,0.00010346,6.2517e-005,0
44.915,43.042,41.167,39.292,37.417,35.542,33.667,31.792,29.917,28.043,26.172,24.305,22.449,20.612,18.805,17.042,15.337,13.705,12.162,10.719,9.3835,8.1623,7.0572,6.067,5.1881,4.4147,3.7397,3.1547,2.6512,2.2204,1.8539,1.5435,1.2819,1.0623,0.87862,0.72543,0.59805,0.49239,0.40495,0.33272,0.27316,0.22412,0.18379,0.15066,0.12346,0.10116,0.082882,0.067906,0.055641,0.045598,0.037377,0.030646,0.025136,0.020625,0.016931,0.013905,0.011425,0.0093932,0.0077268,0.0063598,0.0052378,0.0043162,0.0035589,0.0029361,0.0024235,0.0020012,0.0016529,0.0013653,0.0011274,0.00093024,0.00076647,0.00062998,0.00051575,0.00041964,0.00033821,0.00026859,0.00020839,0.00015558,0.00010845,6.5544e-005,0
44.881,43.008,41.133,39.258,37.383,35.508,33.633,31.758,29.884,28.01,26.138,24.272,22.417,20.581,18.775,17.013,15.311,13.683,12.143,10.703,9.371,8.1532,7.0513,6.064,5.1875,4.4162,3.7428,3.1591,2.6564,2.2262,1.86,1.5497,1.2881,1.0682,0.88422,0.73066,0.60288,0.49681,0.40895,0.33632,0.27637,0.22697,0.18631,0.15287,0.1254,0.10285,0.084351,0.069179,0.056742,0.046548,0.038194,0.031349,0.025739,0.021141,0.017372,0.014282,0.011748,0.0096682,0.0079612,0.0065595,0.0054077,0.0044609,0.0036819,0.0030406,0.0025123,0.0020765,0.0017168,0.0014194,0.0011732,0.00096894,0.00079905,0.00065731,0.00053855,0.00043852,0.00035366,0.00028103,0.00021814,0.00016293,0.00011361,6.8674e-005,0
44.848,42.975,41.1,39.225,37.35,35.475,33.6,31.725,29.85,27.976,26.105,24.239,22.384,20.549,18.745,16.985,15.285,13.66,12.123,10.687,9.3585,8.1442,7.0454,6.0609,5.187,4.4177,3.7459,3.1634,2.6616,2.232,1.866,1.5559,1.2941,1.0741,0.88978,0.73587,0.60769,0.50121,0.41294,0.33991,0.27958,0.22982,0.18883,0.15509,0.12734,0.10455,0.085827,0.07046,0.05785,0.047505,0.039019,0.032058,0.026348,0.021664,0.01782,0.014665,0.012075,0.0099477,0.0081997,0.0067629,0.005581,0.0046085,0.0038075,0.0031475,0.0026032,0.0021538,0.0017824,0.001475,0.0012203,0.0010087,0.00083259,0.00068547,0.00056206,0.00045799,0.0003696,0.00029387,0.00022822,0.00017052,0.00011894,7.1912e-005,0
44.814,42.941,41.066,39.191,37.316,35.441,33.566,31.691,29.816,27.943,26.071,24.206,22.352,20.517,18.715,16.957,15.26,13.637,12.104,10.671,9.3461,8.1352,7.0395,6.0579,5.1863,4.4191,3.7489,3.1676,2.6667,2.2377,1.872,1.562,1.3001,1.0799,0.89531,0.74104,0.61248,0.5056,0.41692,0.3435,0.28279,0.23268,0.19135,0.15731,0.12929,0.10625,0.087311,0.071749,0.058967,0.04847,0.039852,0.032775,0.026964,0.022193,0.018274,0.015054,0.012407,0.010232,0.0084423,0.0069699,0.0057577,0.0047591,0.0039359,0.0032568,0.0026962,0.0022329,0.0018496,0.0015321,0.0012687,0.0010496,0.0008671,0.00071446,0.00058628,0.00047806,0.00038605,0.00030712,0.00023863,0.00017837,0.00012445,7.5257e-005,0
44.781,42.907,41.032,39.157,37.282,35.407,33.532,31.657,29.783,27.909,26.038,24.173,22.319,20.486,18.685,16.929,15.234,13.615,12.085,10.655,9.3338,8.1262,7.0337,6.0548,5.1857,4.4205,3.7519,3.1718,2.6718,2.2433,1.878,1.568,1.3061,1.0857,0.9008,0.74619,0.61725,0.50997,0.4209,0.34708,0.286,0.23553,0.19388,0.15954,0.13125,0.10796,0.088803,0.073046,0.060091,0.049443,0.040691,0.033499,0.027587,0.022728,0.018733,0.015447,0.012744,0.01052,0.008689,0.0071807,0.0059377,0.0049127,0.0040669,0.0033685,0.0027913,0.0023139,0.0019185,0.0015906,0.0013183,0.0010917,0.00090258,0.00074429,0.00061122,0.00049875,0.00040301,0.00032079,0.00024937,0.00018647,0.00013014,7.8713e-005,0
44.747,42.874,40.999,39.124,37.249,35.374,33.499,31.624,29.749,27.876,26.005,24.14,22.287,20.455,18.655,16.901,15.209,13.592,12.065,10.639,9.3215,8.1172,7.0278,6.0517,5.185,4.4218,3.7548,3.1759,2.6768,2.2489,1.8838,1.574,1.312,1.0914,0.90627,0.75132,0.622,0.51433,0.42486,0.35065,0.2892,0.23838,0.19641,0.16177,0.13321,0.10968,0.090301,0.074349,0.061223,0.050423,0.041538,0.03423,0.028217,0.023269,0.019198,0.015846,0.013087,0.010813,0.0089398,0.0073952,0.006121,0.0050693,0.0042006,0.0034826,0.0028886,0.0023968,0.0019891,0.0016507,0.0013693,0.0011349,0.00093906,0.00077498,0.0006369,0.00052005,0.00042049,0.00033489,0.00026046,0.00019484,0.00013602,8.2281e-005,0
44.713,42.84,40.965,39.09,37.215,35.34,33.465,31.59,29.716,27.842,25.971,24.107,22.254,20.423,18.625,16.873,15.183,13.57,12.046,10.623,9.3092,8.1083,7.022,6.0486,5.1843,4.4231,3.7576,3.18,2.6817,2.2544,1.8897,1.5799,1.3179,1.0971,0.9117,0.75642,0.62673,0.51867,0.42881,0.35422,0.2924,0.24124,0.19894,0.164,0.13518,0.1114,0.091806,0.07566,0.062362,0.05141,0.042393,0.034967,0.028853,0.023817,0.019669,0.016251,0.013434,0.011111,0.0091947,0.0076134,0.0063077,0.0052289,0.004337,0.0035991,0.0029881,0.0024816,0.0020614,0.0017122,0.0014216,0.0011792,0.00097654,0.00080654,0.00066331,0.00054199,0.0004385,0.00034942,0.00027188,0.00020346,0.00014208,8.5963e-005,0
44.68,42.807,40.932,39.057,37.182,35.307,33.432,31.557,29.682,27.809,25.938,24.074,22.222,20.392,18.595,16.846,15.158,13.548,12.027,10.608,9.297,8.0994,7.0161,6.0455,5.1836,4.4243,3.7605,3.184,2.6866,2.2598,1.8954,1.5858,1.3237,1.1028,0.91709,0.76149,0.63144,0.52299,0.43275,0.35778,0.2956,0.24409,0.20147,0.16624,0.13715,0.11313,0.093318,0.076978,0.063508,0.052405,0.043254,0.035712,0.029495,0.024371,0.020145,0.016661,0.013786,0.011413,0.0094537,0.0078353,0.0064978,0.0053916,0.0044761,0.003718,0.0030897,0.0025683,0.0021353,0.0017752,0.0014752,0.0012247,0.001015,0.00083897,0.00069049,0.00056457,0.00045704,0.00036439,0.00028366,0.00021235,0.00014833,8.9761e-005,0
44.646,42.773,40.898,39.023,37.148,35.273,33.398,31.523,29.649,27.775,25.905,24.041,22.19,20.361,18.565,16.818,15.133,13.525,12.008,10.592,9.2849,8.0905,7.0103,6.0424,5.1828,4.4255,3.7632,3.188,2.6915,2.2652,1.9012,1.5916,1.3295,1.1084,0.92246,0.76653,0.63612,0.5273,0.43667,0.36133,0.29879,0.24694,0.20401,0.16849,0.13912,0.11487,0.094836,0.078303,0.064661,0.053407,0.044122,0.036463,0.030144,0.02493,0.020628,0.017076,0.014142,0.011719,0.0097168,0.008061,0.0066912,0.0055573,0.004618,0.0038394,0.0031935,0.002657,0.0022111,0.0018397,0.0015301,0.0012713,0.0010545,0.00087229,0.00071842,0.0005878,0.00047613,0.00037981,0.0002958,0.00022152,0.00015478,9.3675e-005,0
44.613,42.74,40.865,38.99,37.115,35.24,33.365,31.49,29.615,27.742,25.872,24.008,22.158,20.33,18.536,16.79,15.108,13.503,11.989,10.577,9.2727,8.0817,7.0045,6.0393,5.182,4.4266,3.7659,3.1919,2.6962,2.2706,1.9068,1.5974,1.3353,1.114,0.92779,0.77155,0.64079,0.53159,0.44059,0.36488,0.30198,0.24979,0.20654,0.17073,0.1411,0.11661,0.096361,0.079635,0.065822,0.054415,0.044997,0.037221,0.030799,0.025496,0.021116,0.017496,0.014504,0.01203,0.009984,0.0082904,0.006888,0.005726,0.0047626,0.0039633,0.0032995,0.0027477,0.0022885,0.0019058,0.0015864,0.0013192,0.0010951,0.00090651,0.00074713,0.00061168,0.00049576,0.00039568,0.00030829,0.00023096,0.00016141,9.771e-005,0
44.579,42.706,40.831,38.956,37.081,35.206,33.331,31.456,29.582,27.709,25.838,23.975,22.126,20.298,18.506,16.763,15.083,13.481,11.97,10.561,9.2607,8.0728,6.9986,6.0362,5.1812,4.4278,3.7686,3.1958,2.7009,2.2758,1.9124,1.6032,1.341,1.1195,0.93309,0.77654,0.64543,0.53587,0.4445,0.36842,0.30516,0.25264,0.20908,0.17298,0.14309,0.11835,0.097892,0.080974,0.066989,0.055431,0.045879,0.037985,0.031461,0.026068,0.021609,0.017921,0.014871,0.012346,0.010255,0.0085235,0.0070882,0.0058978,0.00491,0.0040896,0.0034077,0.0028403,0.0023677,0.0019735,0.0016441,0.0013683,0.0011367,0.00094164,0.00077662,0.00063623,0.00051596,0.000412,0.00032115,0.00024068,0.00016825,0.00010186,0
44.546,42.673,40.798,38.923,37.048,35.173,33.298,31.423,29.549,27.675,25.805,23.943,22.093,20.267,18.477,16.735,15.058,13.459,11.952,10.546,9.2486,8.064,6.9928,6.033,5.1804,4.4288,3.7712,3.1996,2.7056,2.2811,1.918,1.6088,1.3466,1.125,0.93835,0.7815,0.65006,0.54014,0.44839,0.37195,0.30835,0.25549,0.21162,0.17523,0.14508,0.1201,0.099429,0.082319,0.068163,0.056453,0.046768,0.038756,0.032129,0.026646,0.022108,0.018352,0.015242,0.012666,0.010531,0.0087603,0.0072917,0.0060727,0.0050601,0.0042184,0.0035181,0.0029349,0.0024487,0.0020427,0.0017031,0.0014185,0.0011794,0.00097769,0.00080689,0.00066145,0.00053671,0.00042879,0.00033438,0.00025068,0.00017529,0.00010614,0
44.513,42.64,40.765,38.89,37.015,35.14,33.265,31.39,29.515,27.642,25.772,23.91,22.061,20.236,18.447,16.708,15.033,13.437,11.933,10.53,9.2366,8.0552,6.987,6.0298,5.1795,4.4299,3.7738,3.2033,2.7102,2.2862,1.9235,1.6145,1.3523,1.1305,0.94359,0.78644,0.65466,0.54438,0.45228,0.37547,0.31152,0.25834,0.21416,0.17749,0.14707,0.12186,0.10097,0.08367,0.069344,0.057483,0.047663,0.039534,0.032803,0.027229,0.022613,0.018788,0.015618,0.01299,0.01081,0.0090008,0.0074987,0.0062506,0.005213,0.0043497,0.0036308,0.0030315,0.0025314,0.0021135,0.0017636,0.00147,0.0012231,0.0010147,0.00083797,0.00068735,0.00055804,0.00044605,0.00034799,0.00026097,0.00018253,0.00011054,0
44.479,42.606,40.731,38.856,36.981,35.106,33.231,31.356,29.482,27.609,25.739,23.877,22.029,20.206,18.418,16.681,15.008,13.415,11.914,10.515,9.2247,8.0465,6.9812,6.0267,5.1786,4.4309,3.7763,3.207,2.7148,2.2914,1.929,1.6201,1.3578,1.1359,0.94879,0.79135,0.65924,0.54861,0.45615,0.37899,0.3147,0.26119,0.2167,0.17975,0.14907,0.12362,0.10252,0.085028,0.070531,0.058518,0.048565,0.040318,0.033483,0.027819,0.023123,0.019229,0.015999,0.013319,0.011093,0.0092451,0.007709,0.0064316,0.0053687,0.0044835,0.0037457,0.0031301,0.0026159,0.0021858,0.0018254,0.0015227,0.0012679,0.0010526,0.00086986,0.00071394,0.00057995,0.00046379,0.00036197,0.00027155,0.00018998,0.00011507,0
44.446,42.573,40.698,38.823,36.948,35.073,33.198,31.323,29.449,27.576,25.706,23.844,21.997,20.175,18.389,16.653,14.984,13.394,11.896,10.5,9.2128,8.0377,6.9754,6.0235,5.1776,4.4318,3.7788,3.2107,2.7192,2.2964,1.9344,1.6256,1.3634,1.1413,0.95396,0.79624,0.6638,0.55283,0.46001,0.3825,0.31787,0.26403,0.21924,0.18201,0.15107,0.12539,0.10408,0.086392,0.071724,0.059561,0.049473,0.041108,0.03417,0.028414,0.023639,0.019675,0.016385,0.013652,0.011381,0.0094931,0.0079227,0.0066157,0.0055271,0.0046198,0.0038629,0.0032308,0.0027023,0.0022598,0.0018887,0.0015767,0.0013138,0.0010914,0.00090256,0.00074122,0.00060244,0.000482,0.00037634,0.00028242,0.00019763,0.00011973,0
44.413,42.54,40.665,38.79,36.915,35.04,33.165,31.29,29.415,27.542,25.673,23.812,21.965,20.144,18.359,16.626,14.959,13.372,11.877,10.485,9.2009,8.029,6.9696,6.0203,5.1767,4.4327,3.7812,3.2142,2.7237,2.3014,1.9397,1.6311,1.3688,1.1467,0.9591,0.8011,0.66834,0.55703,0.46386,0.386,0.32103,0.26688,0.22179,0.18427,0.15308,0.12716,0.10564,0.087762,0.072924,0.060609,0.050388,0.041904,0.034862,0.029015,0.02416,0.020127,0.016775,0.01399,0.011673,0.0097448,0.0081399,0.0068029,0.0056884,0.0047586,0.0039823,0.0033334,0.0027904,0.0023354,0.0019533,0.0016319,0.0013608,0.0011313,0.00093609,0.00076921,0.00062552,0.00050071,0.0003911,0.00029359,0.0002055,0.00012451,0
44.379,42.506,40.631,38.756,36.881,35.006,33.131,31.256,29.382,27.509,25.64,23.779,21.934,20.113,18.33,16.599,14.935,13.35,11.859,10.47,9.1891,8.0203,6.9638,6.0171,5.1757,4.4336,3.7836,3.2178,2.7281,2.3064,1.945,1.6366,1.3743,1.152,0.96421,0.80593,0.67286,0.56121,0.46769,0.38949,0.32419,0.26972,0.22433,0.18653,0.15509,0.12894,0.1072,0.089137,0.07413,0.061664,0.051309,0.042707,0.03556,0.029622,0.024686,0.020583,0.017171,0.014331,0.011968,0.01,0.0083604,0.0069931,0.0058524,0.0049,0.004104,0.0034381,0.0028804,0.0024126,0.0020195,0.0016884,0.0014089,0.001172,0.00097045,0.00079791,0.0006492,0.0005199,0.00040626,0.00030507,0.00021358,0.00012943,0
44.346,42.473,40.598,38.723,36.848,34.973,33.098,31.223,29.349,27.476,25.607,23.747,21.902,20.082,18.301,16.572,14.91,13.329,11.841,10.455,9.1773,8.0116,6.958,6.0138,5.1747,4.4345,3.7859,3.2213,2.7324,2.3113,1.9503,1.642,1.3797,1.1573,0.96928,0.81074,0.67736,0.56537,0.47152,0.39298,0.32735,0.27256,0.22687,0.1888,0.1571,0.13072,0.10877,0.090519,0.075342,0.062725,0.052236,0.043515,0.036264,0.030234,0.025218,0.021045,0.017571,0.014678,0.012268,0.010259,0.0085842,0.0071865,0.0060193,0.0050438,0.004228,0.0035448,0.0029722,0.0024914,0.002087,0.0017462,0.0014581,0.0012138,0.0010057,0.00082733,0.00067349,0.0005396,0.00042181,0.00031685,0.00022188,0.00013448,0
44.313,42.44,40.565,38.69,36.815,34.94,33.065,31.19,29.316,27.443,25.574,23.714,21.87,20.052,18.272,16.545,14.886,13.308,11.822,10.44,9.1655,8.003,6.9522,6.0106,5.1737,4.4353,3.7882,3.2247,2.7367,2.3162,1.9555,1.6473,1.385,1.1625,0.97433,0.81552,0.68184,0.56952,0.47533,0.39646,0.3305,0.2754,0.22941,0.19107,0.15912,0.1325,0.11035,0.091906,0.07656,0.063792,0.053169,0.04433,0.036974,0.030852,0.025755,0.021511,0.017975,0.015028,0.012572,0.010522,0.0088115,0.0073829,0.0061889,0.0051902,0.0043542,0.0036536,0.0030658,0.0025718,0.002156,0.0018053,0.0015085,0.0012565,0.0010417,0.00085748,0.00069838,0.00055979,0.00043777,0.00032893,0.0002304,0.00013966,0
44.28,42.407,40.532,38.657,36.782,34.907,33.032,31.157,29.282,27.41,25.541,23.682,21.838,20.021,18.243,16.518,14.861,13.286,11.804,10.425,9.1538,7.9944,6.9464,6.0073,5.1726,4.4361,3.7905,3.2281,2.7409,2.321,1.9606,1.6526,1.3904,1.1678,0.97934,0.82028,0.68629,0.57366,0.47913,0.39993,0.33364,0.27823,0.23195,0.19334,0.16113,0.13429,0.11193,0.093298,0.077784,0.064866,0.054108,0.045151,0.03769,0.031476,0.026298,0.021982,0.018384,0.015384,0.012879,0.010789,0.0090422,0.0075824,0.0063613,0.0053392,0.0044828,0.0037645,0.0031612,0.0026539,0.0022265,0.0018656,0.00156,0.0013003,0.0010786,0.00088835,0.0007239,0.0005805,0.00045413,0.00034133,0.00023914,0.00014498,0
44.246,42.373,40.498,38.623,36.748,34.873,32.998,31.124,29.249,27.377,25.509,23.649,21.807,19.991,18.214,16.492,14.837,13.265,11.786,10.41,9.1421,7.9857,6.9406,6.0041,5.1715,4.4368,3.7927,3.2315,2.7451,2.3257,1.9657,1.6579,1.3956,1.1729,0.98432,0.82501,0.69073,0.57777,0.48292,0.40338,0.33678,0.28106,0.2345,0.19561,0.16316,0.13609,0.11351,0.094696,0.079014,0.065945,0.055054,0.045977,0.038412,0.032105,0.026846,0.022459,0.018798,0.015743,0.013191,0.011059,0.0092762,0.007785,0.0065366,0.0054907,0.0046136,0.0038774,0.0032586,0.0027377,0.0022985,0.0019272,0.0016126,0.001345,0.0011164,0.00091997,0.00075003,0.00060172,0.0004709,0.00035405,0.0002481,0.00015043,0
44.213,42.34,40.465,38.59,36.715,34.84,32.965,31.09,29.216,27.344,25.476,23.617,21.775,19.96,18.186,16.465,14.813,13.244,11.768,10.395,9.1305,7.9772,6.9348,6.0008,5.1704,4.4375,3.7949,3.2348,2.7492,2.3304,1.9708,1.6631,1.4009,1.1781,0.98928,0.82971,0.69514,0.58187,0.4867,0.40684,0.33991,0.28389,0.23704,0.19788,0.16518,0.13788,0.1151,0.096099,0.080249,0.06703,0.056005,0.046809,0.039139,0.032739,0.027399,0.02294,0.019217,0.016106,0.013507,0.011333,0.0095136,0.0079907,0.0067147,0.0056447,0.0047468,0.0039924,0.0033578,0.0028231,0.0023719,0.0019902,0.0016664,0.0013907,0.001155,0.00095233,0.00077679,0.00062346,0.00048809,0.00036708,0.00025729,0.00015603,0
44.18,42.307,40.432,38.557,36.682,34.807,32.932,31.057,29.183,27.311,25.443,23.585,21.743,19.93,18.157,16.438,14.789,13.223,11.75,10.38,9.1189,7.9686,6.929,5.9975,5.1693,4.4382,3.797,3.238,2.7533,2.3351,1.9758,1.6683,1.4061,1.1832,0.9942,0.83439,0.69954,0.58596,0.49046,0.41028,0.34304,0.28672,0.23958,0.20016,0.16721,0.13968,0.1167,0.097508,0.08149,0.06812,0.056961,0.047647,0.039872,0.033379,0.027957,0.023426,0.01964,0.016474,0.013826,0.01161,0.0097544,0.0081994,0.0068955,0.0058013,0.0048823,0.0041095,0.0034588,0.0029102,0.0024468,0.0020545,0.0017213,0.0014375,0.0011945,0.00098544,0.00080419,0.00064572,0.0005057,0.00038043,0.00026671,0.00016176,0
44.147,42.274,40.399,38.524,36.649,34.774,32.899,31.024,29.15,27.278,25.41,23.552,21.712,19.9,18.128,16.412,14.765,13.201,11.732,10.365,9.1073,7.96,6.9233,5.9942,5.1681,4.4388,3.7991,3.2412,2.7574,2.3397,1.9808,1.6734,1.4112,1.1882,0.99909,0.83904,0.70391,0.59003,0.49421,0.41371,0.34616,0.28954,0.24212,0.20243,0.16924,0.14149,0.1183,0.098921,0.082736,0.069216,0.057924,0.048491,0.04061,0.034024,0.02852,0.023917,0.020068,0.016847,0.01415,0.011891,0.0099986,0.0084113,0.0070792,0.0059605,0.0050201,0.0042286,0.0035618,0.002999,0.0025232,0.0021201,0.0017775,0.0014853,0.001235,0.0010193,0.00083222,0.00066851,0.00052374,0.00039411,0.00027636,0.00016763,0
44.114,42.241,40.366,38.491,36.616,34.741,32.866,30.991,29.117,27.245,25.378,23.52,21.681,19.869,18.1,16.385,14.741,13.18,11.714,10.351,9.0958,7.9515,6.9175,5.9909,5.167,4.4394,3.8011,3.2444,2.7614,2.3443,1.9857,1.6785,1.4164,1.1933,1.004,0.84367,0.70826,0.59408,0.49795,0.41714,0.34928,0.29236,0.24466,0.20471,0.17127,0.14329,0.1199,0.10034,0.083987,0.070318,0.058892,0.04934,0.041354,0.034675,0.029088,0.024413,0.0205,0.017223,0.014478,0.012176,0.010246,0.0086262,0.0072658,0.0061222,0.0051602,0.0043499,0.0036666,0.0030895,0.0026012,0.002187,0.0018348,0.0015341,0.0012763,0.0010539,0.0008609,0.00069183,0.0005422,0.00040812,0.00028624,0.00017365,0
44.081,42.208,40.333,38.458,36.583,34.708,32.833,30.958,29.084,27.212,25.345,23.488,21.649,19.839,18.071,16.359,14.717,13.16,11.696,10.336,9.0843,7.943,6.9117,5.9876,5.1658,4.44,3.8031,3.2475,2.7653,2.3488,1.9905,1.6836,1.4214,1.1983,1.0088,0.84827,0.71259,0.59811,0.50168,0.42055,0.35239,0.29518,0.24719,0.20698,0.1733,0.14511,0.12151,0.10176,0.085243,0.071425,0.059865,0.050195,0.042103,0.03533,0.029661,0.024914,0.020937,0.017604,0.014809,0.012465,0.010497,0.0088442,0.0074551,0.0062865,0.0053026,0.0044733,0.0037733,0.0031817,0.0026806,0.0022553,0.0018932,0.0015839,0.0013185,0.0010893,0.00089023,0.00071569,0.00056109,0.00042245,0.00029635,0.00017981,0
44.048,42.175,40.3,38.425,36.55,34.675,32.8,30.925,29.051,27.179,25.312,23.456,21.618,19.809,18.043,16.333,14.694,13.139,11.679,10.322,9.0728,7.9345,6.906,5.9843,5.1645,4.4405,3.8051,3.2506,2.7692,2.3533,1.9954,1.6886,1.4265,1.2032,1.0136,0.85285,0.7169,0.60213,0.50539,0.42396,0.3555,0.29799,0.24973,0.20926,0.17534,0.14692,0.12312,0.10319,0.086505,0.072537,0.060844,0.051055,0.042857,0.035991,0.030239,0.025419,0.021378,0.017988,0.015144,0.012757,0.010751,0.0090654,0.0076472,0.0064534,0.0054474,0.0045988,0.0038819,0.0032755,0.0027616,0.0023249,0.0019529,0.0016348,0.0013616,0.0011255,0.00092022,0.00074009,0.00058041,0.00043712,0.00030671,0.00018611,0
44.015,42.142,40.267,38.392,36.517,34.642,32.767,30.892,29.018,27.146,25.28,23.424,21.586,19.779,18.014,16.306,14.67,13.118,11.661,10.307,9.0614,7.926,6.9002,5.9809,5.1633,4.441,3.807,3.2536,2.773,2.3577,2.0001,1.6935,1.4315,1.2082,1.0184,0.8574,0.72119,0.60613,0.50909,0.42736,0.35859,0.3008,0.25227,0.21154,0.17738,0.14874,0.12473,0.10462,0.087771,0.073655,0.061829,0.05192,0.043617,0.036657,0.030822,0.025929,0.021823,0.018377,0.015484,0.013053,0.011009,0.0092895,0.0078422,0.0066228,0.0055945,0.0047263,0.0039925,0.0033711,0.0028441,0.0023959,0.0020138,0.0016867,0.0014056,0.0011625,0.00095086,0.00076504,0.00060018,0.00045213,0.0003173,0.00019257,0
43.982,42.109,40.234,38.359,36.484,34.609,32.734,30.859,28.985,27.113,25.247,23.392,21.555,19.749,17.986,16.28,14.646,13.097,11.643,10.293,9.05,7.9176,6.8945,5.9776,5.162,4.4415,3.8089,3.2566,2.7768,2.362,2.0049,1.6985,1.4364,1.2131,1.0231,0.86193,0.72546,0.61012,0.51278,0.43075,0.36169,0.30361,0.2548,0.21381,0.17942,0.15056,0.12635,0.10606,0.089042,0.074778,0.062818,0.052791,0.044382,0.037328,0.03141,0.026444,0.022273,0.018771,0.015827,0.013352,0.01127,0.0095168,0.00804,0.0067948,0.0057439,0.0048561,0.0041049,0.0034684,0.0029281,0.0024683,0.0020758,0.0017397,0.0014505,0.0012002,0.00098217,0.00079053,0.00062038,0.00046747,0.00032813,0.00019916,0
